Year,Month,Day,co2,TotGlob,PPFD,Temp,Precip,Press,VPD,RH,Temp_Soil_1,swvl1
1960,1,01,380,3.78007430894006,2.24466889745616,-4.47694442000757,1.32170673197184,1000,0.0196687576637073,94.388632388631,2.57835398197751,0.382090961636267
1960,1,02,380,3.41422310816737,2.89925565288473,0.302662972205206,0.543509969189677,1000,-0.0121480650136726,96.9896452965002,3.00227077281617,0.376549605178526
1960,1,03,380,3.44644280287377,3.99769861014117,-0.0812796975368846,0.0633642446081329,1000,-0.0116389883044756,98.4749950361841,3.14803194675926,0.376670060728945
1960,1,04,380,3.85273790745611,5.69414790506621,-1.63157987034009,0.206690892488082,1000,-0.029662271747695,96.4499218954374,3.20174469882735,0.365435299579578
1960,1,05,380,3.32034193667022,3.03436824480543,0.22406877174513,0.328903894407301,1000,-0.0226565097572924,94.1376117314255,3.63910881762889,0.369997906603436
1960,1,06,380,2.37927018604393,1.38925946102037,0.183678040384717,0.592191319245715,1000,-0.0722346123013466,95.2203930894617,3.50022006481352,0.359693617646184
1960,1,07,380,6.2281187864081,11.067819670313,-7.88843669323009,0.373657922076078,1000,-0.0459830630259908,85.4874266639543,2.43388731830577,0.355285969062747
1960,1,08,380,8.31924163595675,16.5416056202588,-11.3081524835777,0.775577905460385,1000,-0.08273238520612,79.0620327684403,1.5431157348523,0.349892254316387
1960,1,09,380,8.43809966346596,16.728249282876,-11.0192464236208,0.851322379337611,1000,-0.0280584550312801,85.6843748640931,-0.866707016580249,0.350527632249888
1960,1,10,380,7.00986398404275,9.43807287205856,-15.6999634983167,0.787545345521476,1000,-0.0574391316397084,84.4956366596162,1.8250152048553,0.355696518176838
1960,1,11,380,5.36574946069558,9.91862000022287,-13.9921945161068,1.49984599002072,1000,-0.0145434183385063,81.5009888006796,2.73820866241035,0.350075425786089
1960,1,12,380,6.24075123453556,10.7737702007504,-12.0346809496612,0.327685446324588,1000,0.0199890339830035,84.0459508601724,3.01960114450154,0.346659527796291
1960,1,13,380,5.94979737047839,10.6239826496994,-14.458716196892,0.901943351079624,1000,-0.0266255051652206,86.951371202968,1.43869023625321,0.348259259692223
1960,1,14,380,10.3537270307691,19.3675501513079,-21.1454778586254,0.16728329266202,1000,0.0348380489784339,86.1383555890262,-2.33578131041124,0.344413106971469
1960,1,15,380,5.18927031215087,6.36315646607038,-15.2966918804445,0.426053682349595,1000,-0.000364003933729196,87.4893913505666,0.677677965967572,0.348204099544501
1960,1,16,380,13.1683954046674,25.6445571015819,-13.9987025561389,0.94861432329588,1000,-0.0610020721464949,90.2706277713789,-0.361275614622087,0.350128481781265
1960,1,17,380,12.2450190013108,23.9803943854808,-14.3102826812404,0.51990515380615,1000,0.072143777454359,87.8016627069435,0.259056949544271,0.352192116534742
1960,1,18,380,8.44850023694314,14.662645811359,-9.76882994302553,0.36885351104758,1000,-0.0247003122189256,85.0126598579911,0.679605391256664,0.350897466563407
1960,1,19,380,3.00382059911022,1.85916510799966,-6.15107588043374,0.951448158952567,1000,0.0135438461837559,91.7739961501458,1.06859525426794,0.353697958230843
1960,1,20,380,18.648144442261,32.3889010335195,-14.0982654320167,0.30011209732283,1000,0.0876268217221006,85.6629010023401,0.134589289672851,0.344824514854239
1960,1,21,380,15.324177050982,23.8589380735119,-16.474285727704,0.0104119078175019,1000,0.22209213517994,86.5073102922951,-0.501173134965848,0.343758686666763
1960,1,22,380,17.074617420542,25.5803900847361,-12.9479428349345,-0.0514638807387547,1000,0.023612154012968,90.1070194490843,0.572207179527948,0.346228180712331
